country,branch,review_fraction,rank,source_id,is_eog_flare,score
Libya,compact_tabular,0.1,3,Libya_107,1,0.9185339560252848
Libya,compact_tabular,0.1,4,Libya_448,1,0.912068298078036
Libya,compact_tabular,0.1,5,Libya_161,1,0.9086364445883482
Libya,compact_tabular,0.1,6,Libya_263,1,0.8907050112278365
Libya,compact_tabular,0.2,1,Libya_741,1,0.952525526307677
Libya,compact_tabular,0.2,2,Libya_1524,1,0.9456010825061597
Libya,compact_tabular,0.2,3,Libya_107,1,0.9185339560252848
Libya,compact_tabular,0.2,4,Libya_448,1,0.912068298078036
Libya,compact_tabular,0.2,5,Libya_161,1,0.9086364445883482
Libya,compact_tabular,0.2,6,Libya_263,1,0.8907050112278365
Libya,compact_tabular,0.2,7,Libya_925,1,0.8757316066712962
Libya,compact_tabular,0.2,8,Libya_1686,1,0.8464762729810023
Libya,compact_tabular,0.2,9,Libya_2044,1,0.8431161497240497
Libya,compact_tabular,0.2,10,Libya_2851,1,0.8060938439405444
Libya,compact_tabular,0.2,11,Libya_380,1,0.7609157645984693
Libya,compact_tabular,0.3,1,Libya_741,1,0.952525526307677
Libya,compact_tabular,0.3,2,Libya_1524,1,0.9456010825061597
Libya,compact_tabular,0.3,3,Libya_107,1,0.9185339560252848
Libya,compact_tabular,0.3,4,Libya_448,1,0.912068298078036
Libya,compact_tabular,0.3,5,Libya_161,1,0.9086364445883482
Libya,compact_tabular,0.3,6,Libya_263,1,0.8907050112278365
Libya,compact_tabular,0.3,7,Libya_925,1,0.8757316066712962
Libya,compact_tabular,0.3,8,Libya_1686,1,0.8464762729810023
Libya,compact_tabular,0.3,9,Libya_2044,1,0.8431161497240497
Libya,compact_tabular,0.3,10,Libya_2851,1,0.8060938439405444
Libya,compact_tabular,0.3,11,Libya_380,1,0.7609157645984693
Libya,compact_tabular,0.3,12,Libya_1743,0,0.7173087417325502
Libya,compact_tabular,0.3,13,Libya_2232,0,0.6456122591901132
Libya,compact_tabular,0.3,14,Libya_1531,1,0.6274367170934747
Libya,compact_tabular,0.3,15,Libya_839,1,0.5916207448199373
Libya,compact_tabular,0.3,16,Libya_370,0,0.5889904426821239
Libya,guarded_cv_tabular,0.1,1,Libya_741,1,0.9048272220166395
Libya,guarded_cv_tabular,0.1,2,Libya_107,1,0.8886509318405973
Libya,guarded_cv_tabular,0.1,3,Libya_263,1,0.8750513036429011
Libya,guarded_cv_tabular,0.1,4,Libya_1524,1,0.8726407358974363
Libya,guarded_cv_tabular,0.1,5,Libya_448,1,0.8709011953999711
Libya,guarded_cv_tabular,0.1,6,Libya_2044,1,0.8467453686716452
Libya,guarded_cv_tabular,0.2,1,Libya_741,1,0.9048272220166395
Libya,guarded_cv_tabular,0.2,2,Libya_107,1,0.8886509318405973
Libya,guarded_cv_tabular,0.2,3,Libya_263,1,0.8750513036429011
Libya,guarded_cv_tabular,0.2,4,Libya_1524,1,0.8726407358974363
Libya,guarded_cv_tabular,0.2,5,Libya_448,1,0.8709011953999711
Libya,guarded_cv_tabular,0.2,6,Libya_2044,1,0.8467453686716452
Libya,guarded_cv_tabular,0.2,7,Libya_925,1,0.8411792231025274
Libya,guarded_cv_tabular,0.2,8,Libya_161,1,0.838789640145318
Libya,guarded_cv_tabular,0.2,9,Libya_1686,1,0.8220117012876473
Libya,guarded_cv_tabular,0.2,10,Libya_2851,1,0.8109466109414337
Libya,guarded_cv_tabular,0.2,11,Libya_1814,0,0.7492200906994269
Libya,guarded_cv_tabular,0.3,1,Libya_741,1,0.9048272220166395
Libya,guarded_cv_tabular,0.3,2,Libya_107,1,0.8886509318405973
Libya,guarded_cv_tabular,0.3,3,Libya_263,1,0.8750513036429011
Libya,guarded_cv_tabular,0.3,4,Libya_1524,1,0.8726407358974363
Libya,guarded_cv_tabular,0.3,5,Libya_448,1,0.8709011953999711
Libya,guarded_cv_tabular,0.3,6,Libya_2044,1,0.8467453686716452
Libya,guarded_cv_tabular,0.3,7,Libya_925,1,0.8411792231025274
Libya,guarded_cv_tabular,0.3,8,Libya_161,1,0.838789640145318
Libya,guarded_cv_tabular,0.3,9,Libya_1686,1,0.8220117012876473
Libya,guarded_cv_tabular,0.3,10,Libya_2851,1,0.8109466109414337
Libya,guarded_cv_tabular,0.3,11,Libya_1814,0,0.7492200906994269
Libya,guarded_cv_tabular,0.3,12,Libya_839,1,0.7433794249314869
Libya,guarded_cv_tabular,0.3,13,Libya_380,1,0.7170248339817356
Libya,guarded_cv_tabular,0.3,14,Libya_2249,0,0.7102621761179945
Libya,guarded_cv_tabular,0.3,15,Libya_2232,0,0.7058902770537913
Libya,guarded_cv_tabular,0.3,16,Libya_370,0,0.6999617292418864
Libya,all77_tabular,0.1,1,Libya_741,1,0.94754613504658
Libya,all77_tabular,0.1,2,Libya_1524,1,0.9451917661989708
Libya,all77_tabular,0.1,3,Libya_107,1,0.9291102409571175
Libya,all77_tabular,0.1,4,Libya_448,1,0.9245518285087501
Libya,all77_tabular,0.1,5,Libya_263,1,0.9043921813273439
Libya,all77_tabular,0.1,6,Libya_925,1,0.8870837722181676
Libya,all77_tabular,0.2,1,Libya_741,1,0.94754613504658
Libya,all77_tabular,0.2,2,Libya_1524,1,0.9451917661989708
Libya,all77_tabular,0.2,3,Libya_107,1,0.9291102409571175
Libya,all77_tabular,0.2,4,Libya_448,1,0.9245518285087501
Libya,all77_tabular,0.2,5,Libya_263,1,0.9043921813273439
Libya,all77_tabular,0.2,6,Libya_925,1,0.8870837722181676
Libya,all77_tabular,0.2,7,Libya_161,1,0.8782866870193174
Libya,all77_tabular,0.2,8,Libya_2044,1,0.8460207137098802
Libya,all77_tabular,0.2,9,Libya_1686,1,0.8284435007406993
Libya,all77_tabular,0.2,10,Libya_2851,1,0.8211099281900952
Libya,all77_tabular,0.2,11,Libya_1743,0,0.7453589382444491
Libya,all77_tabular,0.3,1,Libya_741,1,0.94754613504658
Libya,all77_tabular,0.3,2,Libya_1524,1,0.9451917661989708
Libya,all77_tabular,0.3,3,Libya_107,1,0.9291102409571175
Libya,all77_tabular,0.3,4,Libya_448,1,0.9245518285087501
Libya,all77_tabular,0.3,5,Libya_263,1,0.9043921813273439
Libya,all77_tabular,0.3,6,Libya_925,1,0.8870837722181676
Libya,all77_tabular,0.3,7,Libya_161,1,0.8782866870193174
Libya,all77_tabular,0.3,8,Libya_2044,1,0.8460207137098802
Libya,all77_tabular,0.3,9,Libya_1686,1,0.8284435007406993
Libya,all77_tabular,0.3,10,Libya_2851,1,0.8211099281900952
Libya,all77_tabular,0.3,11,Libya_1743,0,0.7453589382444491
Libya,all77_tabular,0.3,12,Libya_380,1,0.7165725316033567
Libya,all77_tabular,0.3,13,Libya_839,1,0.7135069959248534
Libya,all77_tabular,0.3,14,Libya_370,0,0.6504068803894715
Libya,all77_tabular,0.3,15,Libya_1531,1,0.6239724005186867
Libya,all77_tabular,0.3,16,Libya_3324,0,0.606474555114027
Nigeria,compact_tabular,0.1,1,Nigeria_10753,1,0.9388823051711817
Nigeria,compact_tabular,0.1,2,Nigeria_42858,1,0.9226336694668688
Nigeria,compact_tabular,0.1,3,Nigeria_52663,1,0.9058504130937827
Nigeria,compact_tabular,0.1,4,Nigeria_163317,1,0.8817225436728545
Nigeria,compact_tabular,0.1,5,Nigeria_125859,1,0.619551419965093
Nigeria,compact_tabular,0.2,1,Nigeria_10753,1,0.9388823051711817
Nigeria,compact_tabular,0.2,2,Nigeria_42858,1,0.9226336694668688
Nigeria,compact_tabular,0.2,3,Nigeria_52663,1,0.9058504130937827
Nigeria,compact_tabular,0.2,4,Nigeria_163317,1,0.8817225436728545
Nigeria,compact_tabular,0.2,5,Nigeria_125859,1,0.619551419965093
Nigeria,compact_tabular,0.2,6,Nigeria_120415,1,0.6072767757625216
Nigeria,compact_tabular,0.2,7,Nigeria_28668,1,0.5518595665785934
Nigeria,compact_tabular,0.2,8,Nigeria_431194,1,0.523624922740607
Nigeria,compact_tabular,0.2,9,Nigeria_468340,1,0.5169387104934667
Nigeria,compact_tabular,0.2,10,Nigeria_130791,1,0.30659762484889047
Nigeria,compact_tabular,0.3,1,Nigeria_10753,1,0.9388823051711817
Nigeria,compact_tabular,0.3,2,Nigeria_42858,1,0.9226336694668688
Nigeria,compact_tabular,0.3,3,Nigeria_52663,1,0.9058504130937827
Nigeria,compact_tabular,0.3,4,Nigeria_163317,1,0.8817225436728545
Nigeria,compact_tabular,0.3,5,Nigeria_125859,1,0.619551419965093
Nigeria,compact_tabular,0.3,6,Nigeria_120415,1,0.6072767757625216
Nigeria,compact_tabular,0.3,7,Nigeria_28668,1,0.5518595665785934
Nigeria,compact_tabular,0.3,8,Nigeria_431194,1,0.523624922740607
Nigeria,compact_tabular,0.3,9,Nigeria_468340,1,0.5169387104934667
Nigeria,compact_tabular,0.3,10,Nigeria_130791,1,0.30659762484889047
Nigeria,compact_tabular,0.3,11,Nigeria_14482,1,0.27070732702163475
Nigeria,compact_tabular,0.3,12,Nigeria_60999,1,0.26083062206991553
Nigeria,compact_tabular,0.3,13,Nigeria_122953,0,0.239575413371682
Nigeria,compact_tabular,0.3,14,Nigeria_206027,0,0.18083033590625727
Nigeria,compact_tabular,0.3,15,Nigeria_154666,0,0.1769861530430796
Nigeria,guarded_cv_tabular,0.1,1,Nigeria_10753,1,0.8861773034234891
Nigeria,guarded_cv_tabular,0.1,2,Nigeria_52663,1,0.8571157758135746
Nigeria,guarded_cv_tabular,0.1,3,Nigeria_42858,1,0.8566267224744416
Nigeria,guarded_cv_tabular,0.1,4,Nigeria_163317,1,0.8129466510601812
Nigeria,guarded_cv_tabular,0.1,5,Nigeria_125859,1,0.6934050284912526
Nigeria,guarded_cv_tabular,0.2,1,Nigeria_10753,1,0.8861773034234891
Nigeria,guarded_cv_tabular,0.2,2,Nigeria_52663,1,0.8571157758135746
Nigeria,guarded_cv_tabular,0.2,3,Nigeria_42858,1,0.8566267224744416
Nigeria,guarded_cv_tabular,0.2,4,Nigeria_163317,1,0.8129466510601812
Nigeria,guarded_cv_tabular,0.2,5,Nigeria_125859,1,0.6934050284912526
Nigeria,guarded_cv_tabular,0.2,6,Nigeria_468340,1,0.6899687698553226
Nigeria,guarded_cv_tabular,0.2,7,Nigeria_130791,1,0.6758984845289507
Nigeria,guarded_cv_tabular,0.2,8,Nigeria_120415,1,0.6385798079399646
Nigeria,guarded_cv_tabular,0.2,9,Nigeria_431194,1,0.6323050035084335
Nigeria,guarded_cv_tabular,0.2,10,Nigeria_28668,1,0.5925023375690587
Nigeria,guarded_cv_tabular,0.3,1,Nigeria_10753,1,0.8861773034234891
Nigeria,guarded_cv_tabular,0.3,2,Nigeria_52663,1,0.8571157758135746
Nigeria,guarded_cv_tabular,0.3,3,Nigeria_42858,1,0.8566267224744416
Nigeria,guarded_cv_tabular,0.3,4,Nigeria_163317,1,0.8129466510601812
Nigeria,guarded_cv_tabular,0.3,5,Nigeria_125859,1,0.6934050284912526
Nigeria,guarded_cv_tabular,0.3,6,Nigeria_468340,1,0.6899687698553226
Nigeria,guarded_cv_tabular,0.3,7,Nigeria_130791,1,0.6758984845289507
Nigeria,guarded_cv_tabular,0.3,8,Nigeria_120415,1,0.6385798079399646
Nigeria,guarded_cv_tabular,0.3,9,Nigeria_431194,1,0.6323050035084335
Nigeria,guarded_cv_tabular,0.3,10,Nigeria_28668,1,0.5925023375690587
Nigeria,guarded_cv_tabular,0.3,11,Nigeria_378328,0,0.5546361434413692
Nigeria,guarded_cv_tabular,0.3,12,Nigeria_347562,1,0.5165462748218829
Nigeria,guarded_cv_tabular,0.3,13,Nigeria_14482,1,0.4874513004952494
Nigeria,guarded_cv_tabular,0.3,14,Nigeria_60999,1,0.47803905870047664
Nigeria,guarded_cv_tabular,0.3,15,Nigeria_322551,0,0.46379773442997435
Nigeria,all77_tabular,0.1,1,Nigeria_10753,1,0.9436648643526091
Nigeria,all77_tabular,0.1,2,Nigeria_42858,1,0.9305818128879672
Nigeria,all77_tabular,0.1,3,Nigeria_52663,1,0.916488204331073
Nigeria,all77_tabular,0.1,4,Nigeria_163317,1,0.8364348402405749
Nigeria,all77_tabular,0.1,5,Nigeria_125859,1,0.6352257972769886
Nigeria,all77_tabular,0.2,1,Nigeria_10753,1,0.9436648643526091
Nigeria,all77_tabular,0.2,2,Nigeria_42858,1,0.9305818128879672
Nigeria,all77_tabular,0.2,3,Nigeria_52663,1,0.916488204331073
Nigeria,all77_tabular,0.2,4,Nigeria_163317,1,0.8364348402405749
Nigeria,all77_tabular,0.2,5,Nigeria_125859,1,0.6352257972769886
Nigeria,all77_tabular,0.2,6,Nigeria_468340,1,0.6288794276015605
Nigeria,all77_tabular,0.2,7,Nigeria_120415,1,0.61675437024793
Nigeria,all77_tabular,0.2,8,Nigeria_431194,1,0.5964076984498705
Nigeria,all77_tabular,0.2,9,Nigeria_28668,1,0.5285539035139887
Nigeria,all77_tabular,0.2,10,Nigeria_130791,1,0.34707993933065184
Nigeria,all77_tabular,0.3,1,Nigeria_10753,1,0.9436648643526091
Nigeria,all77_tabular,0.3,2,Nigeria_42858,1,0.9305818128879672
Nigeria,all77_tabular,0.3,3,Nigeria_52663,1,0.916488204331073
Nigeria,all77_tabular,0.3,4,Nigeria_163317,1,0.8364348402405749
Nigeria,all77_tabular,0.3,5,Nigeria_125859,1,0.6352257972769886
Nigeria,all77_tabular,0.3,6,Nigeria_468340,1,0.6288794276015605
Nigeria,all77_tabular,0.3,7,Nigeria_120415,1,0.61675437024793
Nigeria,all77_tabular,0.3,8,Nigeria_431194,1,0.5964076984498705
Nigeria,all77_tabular,0.3,9,Nigeria_28668,1,0.5285539035139887
Nigeria,all77_tabular,0.3,10,Nigeria_130791,1,0.34707993933065184
Nigeria,all77_tabular,0.3,11,Nigeria_14482,1,0.2733132848901193
Nigeria,all77_tabular,0.3,12,Nigeria_122953,0,0.229294662732392
Nigeria,all77_tabular,0.3,13,Nigeria_60999,1,0.2194368751383157
Nigeria,all77_tabular,0.3,14,Nigeria_347562,1,0.1930451247456196
Nigeria,all77_tabular,0.3,15,Nigeria_322551,0,0.1570002836208065
