source_id,country,status,full_clear_fraction,full_worldcover_fraction,full_negative_fraction,full_below_minus005_fraction,full_ndvi_valid_fraction,full_ndbi_valid_fraction,full_mndwi_valid_fraction,center_clear_fraction,center_worldcover_fraction,center_negative_fraction,center_below_minus005_fraction,center_ndvi_valid_fraction,center_ndbi_valid_fraction,center_mndwi_valid_fraction,review_reflectance_tail
Angola_752906,Angola,pending,,,,,,,,,,,,,,,
Indonesia_123133,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_3621,Iraq,pending,,,,,,,,,,,,,,,
Libya_2913,Libya,pending,,,,,,,,,,,,,,,
Nigeria_273108,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_2927,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_602935,Angola,pending,,,,,,,,,,,,,,,
Indonesia_170122,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_21885,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_448,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_10753,Nigeria,ok,0.99195,1.0,0.0,0.0,1.0,1.0,1.0,0.9744,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_4624,Algeria,pending,,,,,,,,,,,,,,,
Angola_663225,Angola,pending,,,,,,,,,,,,,,,
Indonesia_157979,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_20233,Iraq,pending,,,,,,,,,,,,,,,
Libya_2849,Libya,pending,,,,,,,,,,,,,,,
Nigeria_4780,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_13280,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_836717,Angola,pending,,,,,,,,,,,,,,,
Indonesia_143058,Indonesia,ok,0.9978,1.0,0.00010022048506714773,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_21811,Iraq,pending,,,,,,,,,,,,,,,
Libya_680,Libya,pending,,,,,,,,,,,,,,,
Nigeria_120415,Nigeria,ok,0.996375,1.0,0.0008823652406640739,0.0,1.0,1.0,1.0,0.948,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_4509,Algeria,ok,0.947825,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_318240,Angola,pending,,,,,,,,,,,,,,,
Indonesia_147812,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_1383,Iraq,pending,,,,,,,,,,,,,,,
Libya_920,Libya,pending,,,,,,,,,,,,,,,
Nigeria_85063,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_5269,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_780240,Angola,pending,,,,,,,,,,,,,,,
Indonesia_81805,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_5306,Iraq,pending,,,,,,,,,,,,,,,
Libya_798,Libya,pending,,,,,,,,,,,,,,,
Nigeria_34140,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_284,Algeria,ok,0.9982,1.0,0.0005134241634942897,0.0,0.9985974754558204,0.9985974754558204,1.0,0.9868,1.0,0.0018916362653695446,0.0,0.9951357924604783,0.9951357924604783,1.0,False
Angola_75674,Angola,pending,,,,,,,,,,,,,,,
Indonesia_24396,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_20892,Iraq,pending,,,,,,,,,,,,,,,
Libya_2065,Libya,pending,,,,,,,,,,,,,,,
Nigeria_254401,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_68,Algeria,pending,,,,,,,,,,,,,,,
Angola_251,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_61874,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_397,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_198,Libya,pending,,,,,,,,,,,,,,,
Nigeria_378328,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_5095,Algeria,pending,,,,,,,,,,,,,,,
Angola_32648,Angola,pending,,,,,,,,,,,,,,,
Indonesia_134859,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_993,Iraq,pending,,,,,,,,,,,,,,,
Libya_2916,Libya,pending,,,,,,,,,,,,,,,
Nigeria_190541,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_14246,Algeria,pending,,,,,,,,,,,,,,,
Angola_465411,Angola,pending,,,,,,,,,,,,,,,
Indonesia_110993,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_460,Iraq,pending,,,,,,,,,,,,,,,
Libya_1563,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_262015,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_5407,Algeria,pending,,,,,,,,,,,,,,,
Angola_622437,Angola,pending,,,,,,,,,,,,,,,
Indonesia_46308,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_35468,Iraq,pending,,,,,,,,,,,,,,,
Libya_986,Libya,pending,,,,,,,,,,,,,,,
Nigeria_332635,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_14177,Algeria,pending,,,,,,,,,,,,,,,
Angola_723031,Angola,pending,,,,,,,,,,,,,,,
Indonesia_129,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_143,Iraq,pending,,,,,,,,,,,,,,,
Libya_2351,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_2927,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_11748,Algeria,pending,,,,,,,,,,,,,,,
Angola_682162,Angola,pending,,,,,,,,,,,,,,,
Indonesia_432,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_35473,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_791,Libya,pending,,,,,,,,,,,,,,,
Nigeria_4850,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_13714,Algeria,pending,,,,,,,,,,,,,,,
Angola_496757,Angola,pending,,,,,,,,,,,,,,,
Indonesia_115530,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_28437,Iraq,pending,,,,,,,,,,,,,,,
Libya_715,Libya,pending,,,,,,,,,,,,,,,
Nigeria_312811,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_3109,Algeria,pending,,,,,,,,,,,,,,,
Angola_383591,Angola,pending,,,,,,,,,,,,,,,
Indonesia_60319,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_33406,Iraq,pending,,,,,,,,,,,,,,,
Libya_1770,Libya,pending,,,,,,,,,,,,,,,
Nigeria_68077,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_12460,Algeria,pending,,,,,,,,,,,,,,,
Angola_949154,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_155591,Indonesia,ok,0.9987,1.0,0.0,0.0,1.0,1.0,1.0,0.9904,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_31970,Iraq,pending,,,,,,,,,,,,,,,
Libya_638,Libya,pending,,,,,,,,,,,,,,,
Nigeria_170876,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_10090,Algeria,pending,,,,,,,,,,,,,,,
Angola_607537,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_58809,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_1231,Iraq,pending,,,,,,,,,,,,,,,
Libya_3039,Libya,pending,,,,,,,,,,,,,,,
Nigeria_296628,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_7538,Algeria,pending,,,,,,,,,,,,,,,
Angola_640099,Angola,pending,,,,,,,,,,,,,,,
Indonesia_114135,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_12327,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_394,Libya,pending,,,,,,,,,,,,,,,
Nigeria_369623,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_4710,Algeria,pending,,,,,,,,,,,,,,,
Angola_814403,Angola,ok,0.9974,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_52306,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_13539,Iraq,pending,,,,,,,,,,,,,,,
Libya_1046,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_309678,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_10163,Algeria,pending,,,,,,,,,,,,,,,
Angola_69581,Angola,pending,,,,,,,,,,,,,,,
Indonesia_104759,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_5452,Iraq,pending,,,,,,,,,,,,,,,
Libya_738,Libya,pending,,,,,,,,,,,,,,,
Nigeria_261221,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_5389,Algeria,pending,,,,,,,,,,,,,,,
Angola_907476,Angola,pending,,,,,,,,,,,,,,,
Indonesia_86099,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_241,Iraq,pending,,,,,,,,,,,,,,,
Libya_2303,Libya,pending,,,,,,,,,,,,,,,
Nigeria_14482,Nigeria,ok,0.970275,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_12990,Algeria,pending,,,,,,,,,,,,,,,
Angola_404749,Angola,ok,0.995825,1.0,0.08329776818216052,0.0,1.0,1.0,1.0,1.0,1.0,0.04586666666666667,0.0,1.0,1.0,1.0,False
Indonesia_60731,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_4,Iraq,pending,,,,,,,,,,,,,,,
Libya_1980,Libya,pending,,,,,,,,,,,,,,,
Nigeria_237748,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_11477,Algeria,pending,,,,,,,,,,,,,,,
Angola_325469,Angola,pending,,,,,,,,,,,,,,,
Indonesia_159902,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_8043,Iraq,pending,,,,,,,,,,,,,,,
Libya_2789,Libya,pending,,,,,,,,,,,,,,,
Nigeria_127364,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_2594,Algeria,pending,,,,,,,,,,,,,,,
Angola_770424,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_110371,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_331,Iraq,pending,,,,,,,,,,,,,,,
Libya_231,Libya,pending,,,,,,,,,,,,,,,
Nigeria_320772,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_3871,Algeria,pending,,,,,,,,,,,,,,,
Angola_591631,Angola,pending,,,,,,,,,,,,,,,
Indonesia_96268,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_35588,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_3275,Libya,pending,,,,,,,,,,,,,,,
Nigeria_235173,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_13025,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_543834,Angola,pending,,,,,,,,,,,,,,,
Indonesia_44152,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_7412,Iraq,ok,0.9995,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2232,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_42895,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_3826,Algeria,pending,,,,,,,,,,,,,,,
Angola_229659,Angola,pending,,,,,,,,,,,,,,,
Indonesia_154966,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_6436,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_723,Libya,pending,,,,,,,,,,,,,,,
Nigeria_344834,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_10029,Algeria,pending,,,,,,,,,,,,,,,
Angola_581554,Angola,pending,,,,,,,,,,,,,,,
Indonesia_45522,Indonesia,ok,0.9998,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_35853,Iraq,pending,,,,,,,,,,,,,,,
Libya_2964,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_315146,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_5639,Algeria,pending,,,,,,,,,,,,,,,
Angola_592778,Angola,pending,,,,,,,,,,,,,,,
Indonesia_127020,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_13569,Iraq,pending,,,,,,,,,,,,,,,
Libya_161,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_287921,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_3176,Algeria,pending,,,,,,,,,,,,,,,
Angola_408886,Angola,pending,,,,,,,,,,,,,,,
Indonesia_34452,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_5515,Iraq,pending,,,,,,,,,,,,,,,
Libya_1487,Libya,pending,,,,,,,,,,,,,,,
Nigeria_457601,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_9285,Algeria,pending,,,,,,,,,,,,,,,
Angola_582026,Angola,pending,,,,,,,,,,,,,,,
Indonesia_132026,Indonesia,ok,0.9992,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_32265,Iraq,pending,,,,,,,,,,,,,,,
Libya_2443,Libya,pending,,,,,,,,,,,,,,,
Nigeria_48802,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_5745,Algeria,pending,,,,,,,,,,,,,,,
Angola_102694,Angola,pending,,,,,,,,,,,,,,,
Indonesia_58467,Indonesia,ok,0.82585,1.0,0.0,0.0,1.0,1.0,1.0,0.944,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_28849,Iraq,pending,,,,,,,,,,,,,,,
Libya_3033,Libya,pending,,,,,,,,,,,,,,,
Nigeria_61521,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_12602,Algeria,pending,,,,,,,,,,,,,,,
Angola_832942,Angola,pending,,,,,,,,,,,,,,,
Indonesia_135227,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_27382,Iraq,pending,,,,,,,,,,,,,,,
Libya_2682,Libya,pending,,,,,,,,,,,,,,,
Nigeria_418927,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_13863,Algeria,pending,,,,,,,,,,,,,,,
Angola_267723,Angola,pending,,,,,,,,,,,,,,,
Indonesia_80220,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_28193,Iraq,pending,,,,,,,,,,,,,,,
Libya_2569,Libya,pending,,,,,,,,,,,,,,,
Nigeria_290600,Nigeria,pending,,,,,,,,,,,,,,,
Algeria_5089,Algeria,pending,,,,,,,,,,,,,,,
Angola_589681,Angola,pending,,,,,,,,,,,,,,,
Indonesia_82813,Indonesia,pending,,,,,,,,,,,,,,,
Iraq_1179,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_857,Libya,pending,,,,,,,,,,,,,,,
Nigeria_141816,Nigeria,pending,,,,,,,,,,,,,,,
